City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1051,Namatanai,PG,-3.6667,152.4333,84.7,68,94,10.29,light rain
1052,Dongsheng,CN,39.8161,109.9776,32.16,38,50,14.58,scattered clouds
1053,Luau,AO,-10.7073,22.2247,64.62,94,100,1.34,overcast clouds
1054,South Lake Tahoe,US,38.9332,-119.9844,66.2,21,1,6.91,clear sky
1055,Verkhnechusovskiye Gorodki,RU,58.1671,57.1086,15.8,79,0,3.53,clear sky
1056,Teya,RU,60.3778,92.6267,18.23,98,98,4.07,overcast clouds
1057,Zalantun,CN,48.0,122.7167,41.97,80,78,9.93,broken clouds
1058,Hetauda,NP,27.4284,85.0322,53.6,76,20,4.61,mist
1059,Manzhouli,CN,49.6,117.4333,35.01,72,53,21.16,broken clouds
1060,Japura,ID,-0.3167,102.35,73.85,91,20,1.74,few clouds
1061,Ipira,BR,-12.1583,-39.7372,72.5,67,100,12.19,overcast clouds
1062,Whitehorse,CA,60.7161,-135.0538,30.2,64,90,11.5,overcast clouds
1063,Barranca,PE,-10.75,-77.7667,70.14,79,16,5.46,few clouds
1064,Kuah,MY,6.3265,99.8432,78.8,100,20,3.56,few clouds
1065,Shimanovsk,RU,52.0,127.7,33.66,87,100,8.9,overcast clouds
1066,Scarborough,GB,54.2797,-0.4044,46.0,76,100,5.99,overcast clouds
1067,Lodwar,KE,3.1191,35.5973,83.25,40,100,2.51,overcast clouds
1068,Champerico,GT,14.3,-91.9167,86.0,66,40,6.91,scattered clouds
1069,Palana,RU,59.1167,159.9667,6.39,84,100,5.41,overcast clouds
1070,Jinan,CN,36.6683,116.9972,63.0,68,43,3.0,scattered clouds
1071,Baykit,RU,61.67,96.37,17.1,97,99,0.85,overcast clouds
1072,Najran,SA,17.4924,44.1277,68.0,19,0,4.52,clear sky
1073,Killybegs,IE,54.6333,-8.45,48.99,92,100,17.0,moderate rain
1074,Sosenskiy,RU,54.059,35.9623,26.6,93,100,1.77,overcast clouds
1075,Erzin,TR,36.9559,36.2,45.0,65,0,8.01,clear sky
1076,Matagami,CA,49.7502,-77.6328,39.2,30,1,4.61,clear sky
1077,Tuni,IN,17.35,82.55,74.35,77,17,3.02,few clouds
1078,Duncan,US,34.5023,-97.9578,69.01,40,75,20.71,broken clouds
1079,Nizwa,OM,22.9333,57.5333,76.08,32,15,2.37,few clouds
1080,Bonaventure,CA,48.0457,-65.4926,24.8,74,100,6.91,overcast clouds
1081,Zykovo,RU,55.9519,93.1461,26.6,74,0,1.99,clear sky
1082,Katherine,AU,-14.4667,132.2667,84.2,70,88,11.5,overcast clouds
1083,Dawei,MM,14.0833,98.2,77.22,86,80,3.04,light rain
1084,Mangaratiba,BR,-22.9597,-44.0406,78.8,89,0,2.3,clear sky
1085,Rundu,NA,-17.9333,19.7667,65.73,86,33,3.6,scattered clouds
1086,Wiarton,CA,44.7407,-81.1332,37.4,81,75,8.05,broken clouds
1087,Zhovti Vody,UA,48.3473,33.5003,39.2,65,0,2.24,clear sky
1088,Sungaipenuh,ID,-2.0833,101.3833,66.07,89,100,1.61,overcast clouds
1089,Xiongzhou,CN,25.1167,114.3,74.21,78,8,1.34,clear sky
1090,Dakar,SN,14.6937,-17.4441,66.2,94,4,16.11,clear sky
1091,Saint-Pierre,RE,-21.3393,55.4781,75.2,88,75,5.75,broken clouds
1092,Along,IN,28.1667,94.7667,58.6,47,0,1.7,clear sky
1093,Zavetnoye,RU,47.1194,43.8903,37.56,97,100,10.83,light rain
1094,Santa Isabel,BR,-23.3156,-46.2214,78.8,78,0,1.14,clear sky
1095,Port Augusta,AU,-32.5,137.7667,68.0,56,5,8.05,clear sky
1096,Ambovombe,MG,-25.1667,46.0833,71.17,87,2,4.09,clear sky
1097,Athabasca,CA,54.7169,-113.2854,42.8,70,100,8.05,overcast clouds
1098,Sudbury,CA,46.49,-80.99,34.0,74,90,9.22,overcast clouds
1099,Upington,ZA,-28.4478,21.2561,59.0,72,0,2.3,clear sky
1100,Karaidel,RU,55.8337,56.9069,23.16,89,86,7.87,overcast clouds
1101,Nortelandia,BR,-14.4547,-56.8028,75.49,78,6,2.75,clear sky
1102,Hadsund,DK,56.7148,10.1168,41.0,80,20,5.99,few clouds
1103,Acari,PE,-15.4311,-74.6158,74.03,72,25,4.07,scattered clouds
1104,Batticaloa,LK,7.7102,81.6924,78.76,80,78,1.59,broken clouds
1105,Seymchan,RU,62.8833,152.4333,-4.86,89,87,2.73,overcast clouds
1106,Sfantu Gheorghe,RO,45.8667,25.7833,34.0,77,40,1.74,scattered clouds
1107,Kenora,CA,49.8167,-94.4337,33.8,37,75,10.36,broken clouds
1108,Kehra,EE,59.3361,25.3211,42.8,75,0,8.05,clear sky
1109,Dargaville,NZ,-35.9333,173.8833,66.61,79,100,9.64,overcast clouds
1110,Santa Cecilia,BR,-26.9608,-50.4269,60.08,98,97,2.19,light rain
1111,Bairiki,KI,1.3292,172.9752,86.0,74,20,10.36,few clouds
1112,Tchollire,CM,8.4022,14.1698,83.44,15,50,1.1,scattered clouds
1113,Samarai,PG,-10.6167,150.6667,84.58,75,65,15.46,broken clouds
1114,Baruun-Urt,MN,46.6806,113.2792,28.17,53,100,25.66,overcast clouds
1115,Fairbanks,US,64.8378,-147.7164,27.0,80,90,5.75,light snow
1116,Kapuskasing,CA,49.4169,-82.4331,41.0,45,100,3.44,overcast clouds
1117,Dandong,CN,40.1292,124.3947,49.57,74,82,3.6,broken clouds
1118,Black River,JM,18.0264,-77.8487,82.4,69,20,14.97,few clouds
1119,Liberal,US,37.0431,-100.921,57.2,30,1,14.97,clear sky
1120,Ojinaga,MX,29.5667,-104.4167,80.6,8,1,5.75,clear sky
1121,Vilanova Del Cami,ES,41.5717,1.6375,46.0,87,2,1.86,clear sky
1122,Kandi,BJ,11.1342,2.9386,81.25,12,10,7.43,clear sky
1123,Matamoros,MX,25.5333,-103.25,93.2,6,75,10.85,broken clouds
1124,Costa Rica,BR,-23.4167,-54.65,78.35,63,100,4.85,overcast clouds
1125,North Myrtle Beach,US,33.816,-78.68,70.0,88,40,12.66,scattered clouds
1126,Gumla,IN,23.05,84.55,68.99,17,0,2.98,clear sky
1127,Abohar,IN,30.15,74.1833,71.62,30,1,6.17,clear sky
1128,Namwala,ZM,-15.7504,26.4384,64.17,95,100,1.48,overcast clouds
1129,Klichka,RU,50.4457,117.996,32.47,82,95,17.43,overcast clouds
1130,Lakatoro,VU,-16.0999,167.4164,84.63,71,25,7.45,scattered clouds
1131,Dubai,AE,25.2582,55.3047,78.8,36,0,5.75,clear sky
1132,Tessalit,ML,20.1986,1.0114,69.31,10,0,16.2,clear sky
1133,Antofagasta,CL,-23.65,-70.4,60.8,82,20,9.22,few clouds
1134,Porto Belo,BR,-27.1578,-48.5531,77.0,88,40,0.98,scattered clouds
1135,Jumla,NP,29.2747,82.1838,43.09,61,0,5.1,clear sky
1136,Oleksandrivka,UA,48.9634,32.2349,43.63,75,91,5.59,overcast clouds
1137,Antalaha,MG,-14.9003,50.2788,74.1,90,100,5.35,overcast clouds
1138,Filiatra,GR,37.15,21.5833,51.01,87,84,4.61,broken clouds
1139,Kungurtug,RU,50.5994,97.5228,9.64,82,32,2.48,scattered clouds
1140,Syracuse,IT,37.0881,15.2792,53.6,82,0,10.36,clear sky
1141,Vytegra,RU,61.0064,36.4481,33.66,86,100,4.94,overcast clouds
1142,Donskoye,RU,45.4552,41.9741,37.4,81,20,17.9,light rain
1143,Xochihuehuetlan,MX,17.9167,-98.4333,90.21,16,3,7.09,clear sky
1144,Ninghai,CN,29.2892,121.4247,66.99,99,100,1.66,overcast clouds
1145,Iskandar,UZ,41.5539,69.7008,53.6,87,20,11.5,light rain
1146,Batagay,RU,67.6333,134.6333,10.74,89,100,1.54,overcast clouds
1147,Lovington,US,32.944,-103.3485,66.99,19,70,1.99,broken clouds
1148,Santa Elena,EC,-2.2333,-80.85,78.8,83,0,9.22,clear sky
1149,Kirovskiy,RU,45.0917,133.5136,39.24,86,95,4.7,moderate rain
1150,Agirish,RU,61.9247,63.0231,18.27,96,94,5.97,overcast clouds
1151,Manutuke,NZ,-38.6833,177.9167,75.0,54,100,4.0,overcast clouds
1152,Rawson,AR,-43.3002,-65.1023,67.62,31,92,21.92,overcast clouds
1153,Uvarovo,RU,51.9849,42.2615,32.04,98,100,8.08,light snow
1154,Staraya Mayna,RU,54.6,48.95,32.0,74,100,11.18,overcast clouds
1155,Pauini,BR,-7.7136,-66.9764,74.01,97,87,1.54,overcast clouds
1156,Keti Bandar,PK,24.1447,67.4497,77.09,74,94,15.48,overcast clouds
1157,Progreso,MX,21.2833,-89.6667,91.4,40,20,13.8,few clouds
1158,Cockburn Town,TC,21.4612,-71.1419,77.0,73,40,13.8,scattered clouds
1159,Tortoli,IT,39.9256,9.6572,55.4,88,75,2.3,broken clouds
1160,Waitati,NZ,-45.75,170.5667,68.0,85,79,11.01,broken clouds
1161,Homa Bay,KE,-0.5273,34.4571,64.99,83,88,4.59,overcast clouds
1162,Gohpur,IN,26.8833,93.6333,65.32,28,0,1.72,clear sky
1163,Carira,BR,-10.3608,-37.7011,72.63,81,18,9.08,few clouds
1164,Kazanka,UA,47.8462,32.8218,39.2,65,0,2.24,clear sky
1165,Chipata,ZM,-13.6333,32.65,62.38,96,63,1.66,light rain
1166,Parainen,FI,60.3067,22.301,42.8,70,0,9.22,clear sky
1167,Itupiranga,BR,-5.1347,-49.3267,73.98,96,95,3.02,overcast clouds
1168,Bodmin,GB,50.4715,-4.7243,50.0,76,90,21.85,overcast clouds
1169,Bend,US,44.0582,-121.3153,69.8,11,1,4.61,clear sky
1170,Palauig,PH,15.435,119.9045,83.16,65,96,0.67,overcast clouds
1171,Khorixas,NA,-20.3667,14.9667,70.57,49,0,2.77,clear sky
1172,Alto Longa,BR,-5.2511,-42.2103,75.38,83,65,5.64,broken clouds
1173,Sapele,NG,5.8941,5.6767,78.28,88,84,2.91,broken clouds
1174,Riyadh,SA,24.6877,46.7219,73.4,21,35,14.97,scattered clouds
1175,Tabou,CI,4.423,-7.3528,77.0,88,13,2.42,light rain
1176,Nong Khai,TH,17.9167,103.0833,87.01,84,83,3.71,light rain
1177,Rovinj,HR,45.08,13.64,53.6,94,75,10.36,broken clouds
1178,Shaunavon,CA,49.6501,-108.4181,48.2,34,65,13.8,broken clouds
1179,Matay,EG,28.419,30.7792,53.26,60,0,16.02,clear sky
1180,Jawhar,SO,2.7809,45.5005,77.34,84,94,10.0,overcast clouds
1181,Mamou,GN,10.5,-12.0,72.79,56,19,4.38,few clouds
1182,Gangapur,IN,26.4833,76.7167,74.93,26,0,3.62,clear sky
1183,Mahon,ES,39.8885,4.2658,51.8,82,0,9.22,clear sky
1184,Santiago De Cao,PE,-7.9589,-79.2392,70.56,82,43,10.98,scattered clouds
1185,Manokwari,ID,-0.8667,134.0833,76.33,91,100,4.16,moderate rain
1186,Jinka,ET,5.65,36.65,69.24,43,100,1.81,overcast clouds
1187,Aksha,RU,50.2814,113.2867,27.9,60,100,19.57,light snow
1188,Hengshui,CN,37.7322,115.7011,59.09,74,72,12.71,broken clouds
1189,Irtyshskiy,RU,58.3333,68.1333,21.6,91,100,12.01,overcast clouds
1190,Pemberton,CA,50.3164,-122.8027,41.0,87,90,4.61,light intensity drizzle
1191,Olinda,BR,-8.0089,-34.8553,78.8,78,75,5.75,light rain
1192,Beringovskiy,RU,63.05,179.3167,5.36,87,100,8.57,overcast clouds
1193,Sokoto,NG,13.0609,5.239,73.09,12,8,12.46,clear sky
1194,Pankrushikha,RU,53.8319,80.3406,32.25,95,100,12.44,overcast clouds
1195,Alugan,PH,12.2188,125.4808,81.09,81,71,10.16,broken clouds
1196,Igrim,RU,63.1906,64.4162,7.39,99,73,3.53,broken clouds
1197,Parkes,AU,-33.1333,148.1833,69.01,48,0,4.0,clear sky
1198,Vermilion,US,40.1667,-87.7506,68.0,60,40,6.91,scattered clouds
1199,Mocuba,MZ,-16.8392,36.9856,71.87,97,57,2.8,moderate rain
1200,Devils Lake,US,48.1128,-98.8651,37.0,35,75,14.97,broken clouds
1201,Gimli,CA,50.6336,-96.9907,32.0,74,100,8.05,overcast clouds
1202,Ahmadpur,IN,18.7,76.9333,78.67,14,0,4.07,clear sky
1203,Ulaanbaatar,MN,47.9077,106.8832,10.4,79,0,4.47,clear sky
1204,Kaduqli,SD,11.0167,29.7167,79.14,13,1,16.69,clear sky
1205,Dubno,UA,50.4169,25.7343,46.0,81,77,5.99,broken clouds
1206,Sibolga,ID,1.7427,98.7792,76.39,86,75,2.33,broken clouds
1207,Palia Kalan,IN,28.45,80.5833,66.45,23,0,3.89,clear sky
1208,Marfino,RU,55.7028,37.3822,36.0,80,100,2.24,smoke
1209,Fort-Shevchenko,KZ,44.5086,50.263,41.04,78,98,16.73,overcast clouds
1210,Lazaro Cardenas,MX,17.9583,-102.2,79.3,52,2,7.78,clear sky
1211,Khartoum,SD,15.5518,32.5324,73.99,21,0,4.0,clear sky
1212,Male,MV,4.1748,73.5089,82.4,83,75,5.75,broken clouds
1213,Clarence Town,AU,-32.5833,151.7833,75.0,49,4,4.61,clear sky
1214,Mayumba,GA,-3.432,10.6554,79.81,85,94,6.06,moderate rain
1215,Yaan,NG,7.3833,8.5667,84.04,20,34,3.2,scattered clouds
1216,Emborion,GR,40.4833,21.55,39.2,60,60,5.75,broken clouds
1217,Pueblo,US,38.2545,-104.6091,59.0,19,1,12.66,clear sky
1218,Maunabo,PR,18.0072,-65.8993,78.01,84,3,1.99,clear sky
1219,Bedford,GB,52.1346,-0.4663,46.99,78,100,11.99,overcast clouds
1220,Asyut,EG,27.181,31.1837,55.4,50,0,17.27,clear sky
1221,Coos Bay,US,43.3665,-124.2179,62.01,76,1,16.11,clear sky
1222,Betare Oya,CM,5.6,14.0833,74.23,63,70,3.06,light rain
1223,Barra,BR,-11.0894,-43.1417,83.07,43,60,2.28,broken clouds
1224,Verkhnevilyuysk,RU,63.4453,120.3167,13.98,95,80,3.49,broken clouds
1225,Panorama,GR,40.5878,23.0315,50.0,87,0,5.75,clear sky
1226,North Bend,US,43.4065,-124.2243,62.01,76,1,16.11,clear sky
1227,Svetlyy,RU,54.675,20.1347,39.2,93,20,6.71,few clouds
1228,Dunmore East,IE,52.1514,-6.9861,50.0,87,75,29.93,broken clouds
1229,Santarem,BR,-2.4431,-54.7083,77.0,94,0,4.61,clear sky
1230,Mana,GF,5.6592,-53.7767,76.53,88,81,11.14,broken clouds
1231,Arona,ES,28.0996,-16.681,66.2,72,20,3.44,few clouds
1232,Birin,NP,26.8865,88.0718,60.8,88,20,1.14,mist
1233,Trapani,IT,37.8333,12.6667,55.4,71,0,12.66,clear sky
1234,Tazovskiy,RU,67.4667,78.7,-1.53,98,93,9.24,overcast clouds
1235,Na Wa,TH,17.4897,104.1006,87.01,64,42,3.98,scattered clouds
1236,Bakchar,RU,57.0186,82.0711,23.13,99,100,1.41,overcast clouds
1237,Mabaruma,GY,8.2,-59.7833,71.91,94,99,2.86,overcast clouds
1238,Boueni,YT,-12.9025,45.0761,80.6,83,0,5.75,clear sky
1239,Kevsala,RU,45.7983,42.6903,39.42,84,67,16.04,broken clouds
1240,Kiunga,PG,-6.1219,141.2906,86.04,66,81,0.87,broken clouds
1241,Pushkar,IN,26.5,74.55,73.08,21,0,8.68,clear sky
1242,Pacocha,PE,-17.5833,-71.3333,68.0,77,0,8.05,clear sky
1243,Makat,KZ,47.6469,53.3463,29.82,88,87,11.01,overcast clouds
1244,Sayat,TM,38.7839,63.8803,59.0,100,90,4.61,light rain
1245,Ouadda,CF,8.0777,22.4007,72.16,34,47,2.33,scattered clouds
1246,Jonkoping,SE,57.7814,14.1562,37.4,93,100,12.66,overcast clouds
1247,Falun,SE,60.6036,15.626,39.2,100,90,4.61,fog
1248,Oshkosh,US,44.0247,-88.5426,39.2,87,90,3.44,overcast clouds
1249,Burlington,US,39.8835,-74.6413,63.0,55,1,10.36,clear sky
1250,Snezhnogorsk,RU,69.1933,33.2531,41.0,75,75,6.71,broken clouds
1251,Craig,US,40.5153,-107.5464,48.2,34,75,10.36,broken clouds
1252,Gorele,TR,41.0308,39.0031,46.4,49,40,6.91,scattered clouds
1253,Termoli,IT,41.9888,14.9895,51.1,78,68,5.19,broken clouds
1254,South Sioux City,US,42.4739,-96.4136,48.2,53,40,23.02,scattered clouds
1255,Polovinnoye,RU,54.7914,65.9864,29.1,93,100,16.67,overcast clouds
1256,Puerto Carreno,CO,6.189,-67.4859,84.47,55,95,6.76,overcast clouds
1257,Talakan,RU,50.3167,130.3667,33.94,85,100,6.58,overcast clouds
1258,Santa Cruz De Tenerife,ES,28.4682,-16.2546,66.99,94,75,6.91,mist
1259,Nenjiang,CN,49.1833,125.2167,40.55,69,65,15.75,broken clouds
1260,Cascas,PE,-7.4833,-78.8167,66.81,86,96,2.01,light rain
1261,Jaque,PA,7.5175,-78.1703,78.75,82,56,1.88,light rain
1262,Esil,KZ,51.9556,66.4042,28.06,96,100,4.99,overcast clouds
1263,Lillooet,CA,50.6856,-121.942,53.6,47,75,23.02,broken clouds
1264,Impfondo,CG,1.6381,18.0667,73.6,77,14,3.13,few clouds
1265,Gadsden,US,34.0143,-86.0066,77.0,78,20,6.91,few clouds
1266,Mahanoro,MG,-19.9,48.8,75.27,90,6,4.47,clear sky
1267,Pabna,BD,24.0,89.25,72.59,20,0,2.46,light rain
1268,Muroto,JP,33.2833,134.15,62.6,88,75,19.57,moderate rain
1269,Bixby,US,35.942,-95.8833,66.2,45,1,14.97,clear sky
1270,Priargunsk,RU,50.3691,119.1012,37.22,72,89,14.14,overcast clouds
1271,Iralaya,HN,15.0,-83.2333,82.4,74,20,8.05,few clouds
1272,Anzio,IT,41.4853,12.6179,52.0,93,41,1.01,scattered clouds
1273,Pa Sang,TH,18.5262,98.9394,80.01,73,20,2.3,few clouds
1274,Collie,AU,-33.3667,116.15,63.32,65,0,5.88,clear sky
1275,Henties Bay,NA,-22.116,14.2845,61.0,94,2,1.01,clear sky
1276,Prieska,ZA,-29.6641,22.7474,63.16,59,0,15.46,clear sky
1277,Bin Qirdan,TN,33.1378,11.2197,62.28,38,100,7.83,overcast clouds
1278,Shelburne,CA,44.0787,-80.2041,44.01,85,88,6.22,overcast clouds
1279,Bachatskiy,RU,54.2927,86.1285,33.58,96,100,10.76,overcast clouds
1280,Merauke,ID,-8.4667,140.3333,83.59,74,37,6.62,scattered clouds
1281,Codajas,BR,-3.8367,-62.0569,74.57,97,98,1.34,overcast clouds
1282,Valparaiso,CL,-33.0393,-71.6273,68.0,34,0,11.5,clear sky
1283,Dalbandin,PK,28.8947,64.4101,74.16,33,19,4.54,few clouds
1284,Borujerd,IR,33.8973,48.7516,39.27,50,0,5.03,clear sky
1285,Whitianga,NZ,-36.8333,175.7,68.41,64,100,10.38,overcast clouds
1286,Vetlanda,SE,57.4289,15.0776,39.2,93,90,12.66,light rain
1287,Baie-Saint-Paul,CA,47.4411,-70.4986,30.2,93,92,4.61,overcast clouds
1288,Uruacu,BR,-14.5247,-49.1408,71.22,70,68,3.13,broken clouds
1289,Sidrolandia,BR,-20.9319,-54.9614,78.8,65,0,4.61,clear sky
1290,Guarapari,BR,-20.6667,-40.4975,78.8,78,0,3.44,clear sky
1291,Yantai,CN,37.5333,121.4,48.27,85,27,6.55,scattered clouds
1292,Onega,RU,63.9061,38.1404,26.96,94,83,6.93,broken clouds
1293,Timra,SE,62.487,17.3257,36.0,93,90,3.44,mist
1294,Hongjiang,CN,27.11,109.9956,64.17,88,27,0.63,scattered clouds
1295,Kingston,JM,17.997,-76.7936,82.4,57,20,23.02,few clouds
1296,Praia,CV,14.9215,-23.5087,68.0,73,20,23.02,few clouds
1297,Alyangula,AU,-13.8483,136.4192,86.16,71,72,15.28,broken clouds
1298,Saint-Nazaire,FR,47.2833,-2.2,37.4,93,0,2.3,clear sky
1299,Inta,RU,66.0317,60.1659,20.88,93,100,16.67,overcast clouds
1300,Fremont,US,37.5483,-121.9886,75.0,24,1,11.5,clear sky
1301,Paulo Afonso,BR,-9.4061,-38.2147,76.21,76,18,12.75,few clouds
1302,Floriano,BR,-6.7669,-43.0225,76.28,80,27,4.85,scattered clouds
1303,Morro Bay,US,35.3658,-120.8499,69.8,30,1,14.97,clear sky
1304,Santa Cruz,BO,-17.8,-63.1667,68.0,94,75,14.97,broken clouds
1305,Victoria Point,AU,-27.5833,153.3,81.0,60,2,1.99,clear sky
1306,Oriximina,BR,-1.7656,-55.8661,76.15,86,47,3.87,scattered clouds
1307,Kearney,US,40.6995,-99.0815,53.6,32,1,14.97,clear sky
1308,Ternate,ID,0.8,127.4,79.77,87,100,11.16,moderate rain
1309,Mitsamiouli,KM,-11.3847,43.2844,82.08,71,78,1.79,broken clouds
1310,Sault Sainte Marie,CA,46.5168,-84.3333,35.6,64,90,5.75,overcast clouds
1311,Cascais,PT,38.6979,-9.4215,59.0,77,0,8.05,clear sky
1312,Caxito,AO,-8.5785,13.6643,78.8,89,75,5.75,broken clouds
1313,Kirkenes,NO,69.7271,30.0458,35.6,87,90,12.66,overcast clouds
1314,Linjiang,CN,41.8069,126.9078,44.91,89,100,1.32,overcast clouds
1315,Asosa,ET,10.0667,34.5333,67.78,45,45,1.23,scattered clouds
1316,Sumbawanga,TZ,-7.9667,31.6167,60.8,94,40,1.74,scattered clouds
1317,Miyakonojo,JP,31.7333,131.0667,64.4,100,75,8.05,fog
1318,Juneau,US,58.3019,-134.4197,37.4,70,75,5.75,light snow
1319,Ust-Kuyga,RU,70.0167,135.6,7.18,94,100,4.27,overcast clouds
1320,Amapa,BR,1.0,-52.0,71.28,99,100,2.37,overcast clouds
1321,Iranshahr,IR,27.2025,60.6848,74.48,24,94,4.43,overcast clouds
1322,Mangrol,IN,21.1167,70.1167,77.74,57,27,10.6,scattered clouds
1323,Artyom,AZ,40.4723,50.333,46.4,71,0,9.22,clear sky
1324,Amalapuram,IN,16.5833,82.0167,72.21,90,22,0.81,few clouds
1325,Kuopio,FI,62.8924,27.677,33.8,93,100,5.75,overcast clouds
1326,Sao Borja,BR,-28.6606,-56.0044,66.74,97,100,3.67,overcast clouds
1327,Khuzdar,PK,27.7384,66.6434,69.46,29,3,5.55,clear sky
1328,Varzelandia,BR,-15.7014,-44.0275,73.33,39,50,4.65,scattered clouds
1329,Patiya,BD,22.2931,91.9762,70.59,38,96,5.06,overcast clouds
1330,Cleveland,US,41.4995,-81.6954,61.0,81,1,10.36,clear sky
1331,Storforshei,NO,66.4043,14.5233,37.0,91,100,5.84,overcast clouds
1332,Yichun,CN,47.7,128.9,35.78,88,33,6.64,scattered clouds
1333,Bressuire,FR,46.9167,-0.5,37.99,85,19,3.18,few clouds
1334,Ardon,RU,43.17,44.29,41.0,70,94,4.47,overcast clouds
1335,Baculin,PH,7.4525,126.5842,81.09,75,100,8.05,overcast clouds
1336,Pak Phanang,TH,8.3511,100.202,77.0,100,20,2.3,few clouds
1337,Burnie,AU,-41.0667,145.9167,60.75,63,26,11.48,scattered clouds
1338,Adeje,ES,28.1227,-16.726,64.99,77,20,4.61,few clouds
1339,Inuvik,CA,68.3499,-133.7218,-5.8,59,98,9.22,overcast clouds
1340,Zonguldak,TR,41.25,31.8333,28.02,87,1,5.39,clear sky
1341,Sijunjung,ID,-0.6876,100.9537,71.01,92,98,1.05,overcast clouds
1342,Vila Do Maio,CV,15.1333,-23.2167,68.0,73,20,23.02,few clouds
1343,Sucre,BO,-19.0333,-65.2627,56.93,79,92,4.56,overcast clouds
1344,Verkhoyansk,RU,67.5447,133.385,5.81,89,100,3.06,overcast clouds
1345,Gorbanesti,RO,47.7833,26.85,39.2,75,0,9.22,light rain
1346,Sikasso,ML,10.9167,-7.0,83.75,16,22,3.44,few clouds
1347,Fairfield,US,41.2668,-73.3162,57.2,54,1,4.61,clear sky
1348,Dustlik,UZ,40.5247,68.0358,54.01,95,98,5.23,overcast clouds
1349,Orneta,PL,54.1148,20.1333,38.08,92,43,7.85,scattered clouds
1350,Alcantara,BR,-2.4089,-44.4147,80.6,89,75,4.61,broken clouds
1351,Salinas,US,36.6777,-121.6555,69.8,32,1,11.5,clear sky
1352,Kantemirovka,RU,49.7089,39.8592,36.34,97,100,7.67,overcast clouds
1353,Paita,PE,-5.0892,-81.1144,78.8,65,0,10.36,clear sky
1354,Ekhabi,RU,53.5102,142.9671,23.85,77,9,13.11,clear sky
1355,Ler,SS,8.3018,30.1418,81.7,47,17,1.79,few clouds
1356,Ritchie,ZA,-29.038,24.6028,50.0,87,1,4.61,clear sky
1357,Carai,BR,-17.1889,-41.6947,68.85,76,32,3.31,scattered clouds
1358,Innisfail,AU,-17.5333,146.0333,79.0,69,47,8.99,light rain
1359,Save,BJ,8.0425,2.486,81.07,70,73,6.62,broken clouds
1360,Derzhavinsk,KZ,51.1,66.3167,26.15,98,99,4.74,overcast clouds
1361,Elat,IL,29.5581,34.9482,55.4,41,0,16.11,clear sky
1362,Myrtle Beach,US,33.6891,-78.8867,73.99,88,90,11.5,overcast clouds
1363,Marystown,CA,47.1666,-55.1483,27.39,77,100,26.6,overcast clouds
1364,Phoenix,US,33.4484,-112.074,80.01,13,40,10.36,scattered clouds
1365,Woodward,US,36.4337,-99.3904,64.0,33,40,18.41,scattered clouds
1366,Channel-Port Aux Basques,CA,47.5702,-59.1367,27.12,70,100,13.78,overcast clouds
1367,Mbandaka,CD,0.0487,18.2603,73.58,81,38,1.52,scattered clouds
1368,Salisbury,GB,51.0693,-1.7957,48.99,87,75,14.97,broken clouds
1369,Elizabeth City,US,36.2946,-76.2511,60.8,82,90,11.5,heavy intensity rain
1370,Barcelona,ES,41.3888,2.159,55.99,87,20,3.94,few clouds
1371,Acapulco,MX,16.8634,-99.8901,84.2,58,1,2.3,clear sky
1372,Chake Chake,TZ,-5.2459,39.7666,78.55,73,100,3.44,overcast clouds
1373,Kaeo,NZ,-35.1,173.7833,68.0,84,100,5.01,light rain
1374,Maldonado,UY,-34.6667,-54.9167,69.01,100,90,2.3,light rain
1375,Corn Island,NI,12.1694,-83.0418,79.29,75,0,18.07,clear sky
1376,Southbridge,US,42.0751,-72.0334,53.01,59,68,0.25,broken clouds
1377,Helena,US,46.5927,-112.0361,55.99,30,1,16.11,clear sky
1378,Usakos,NA,-22.0,15.6,69.98,46,1,1.57,clear sky
1379,Manaus,BR,-3.1019,-60.025,80.6,83,40,5.75,scattered clouds
1380,Jining,CN,35.405,116.5814,60.01,1,1,12.3,clear sky
1381,Vigrestad,NO,58.5667,5.7,39.0,93,79,8.95,broken clouds
1382,Vallenar,CL,-28.5708,-70.7581,68.61,53,0,3.18,clear sky
1383,Zhanaozen,KZ,43.3,52.8,36.28,70,37,13.69,scattered clouds
1384,Pangody,RU,65.85,74.4859,-12.53,99,22,7.34,few clouds
1385,Indramayu,ID,-6.3264,108.32,77.47,87,100,4.54,overcast clouds
1386,Chardara,KZ,41.2547,67.9692,56.64,82,77,14.61,broken clouds
1387,Fernley,US,39.608,-119.2518,66.0,18,7,4.0,clear sky
1388,Kampong Cham,KH,11.9934,105.4635,80.29,72,89,8.95,overcast clouds
1389,Sheridan,US,44.8333,-106.9173,48.99,61,75,4.61,broken clouds
1390,Lyubech,UA,51.7026,30.6569,42.49,69,66,4.12,broken clouds
1391,Mapimi,MX,25.8167,-103.85,93.2,6,75,23.76,broken clouds
1392,Snyder,US,32.7179,-100.9176,71.6,23,1,14.97,clear sky
1393,Ken Caryl,US,39.5773,-105.1169,53.01,24,29,5.99,scattered clouds
1394,Kaiyuan,CN,23.6977,103.3037,62.83,60,1,3.13,clear sky
1395,Tarbert,GB,55.8628,-5.4162,48.2,93,75,18.41,broken clouds
